"","time","HR1","HR2","RESP1","RESP2","name","study","group","condition"
"1",28.213792,-0.379906601683987,0.504476383502026,-0.889944396829814,-0.411411563666688,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"2",28.215458,-0.379906601683987,0.504476383502026,-0.889849829209087,-0.456755576776236,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"3",28.217123,-0.92344156654481,0.504476383502026,-0.886886919868849,-0.482696425995425,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"4",28.218793,-1.06792554454579,0.854508707001683,-0.879813301431672,-0.479684749027785,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"5",28.22046,-1.06792554454579,0.880855225974776,-0.856477512335239,-0.409438410188651,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"6",28.222125,-1.06792554454579,0.880855225974776,-0.745427789042905,-0.198551997536324,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"7",28.223792,-1.06792554454579,0.880855225974776,-0.423158414344604,0.185863714534822,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"8",28.225459,-1.06792554454579,0.880855225974776,0.0827787869098016,0.62554471526346,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"9",28.227125,-1.06792554454579,1.04378190314603,0.622517091345672,0.968695437135851,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"10",28.228791,-1.06792554454579,1.11698084506354,1.06270221002666,1.17998781633472,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"11",28.230457,-1.06792554454579,1.11698084506354,1.34563386452627,1.24948772531882,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"12",28.232124,-1.06792554454579,1.11698084506354,1.50264030124657,1.21417137397434,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"13",28.233792,-1.04484070290224,1.11698084506354,1.57132374766737,1.1069642494137,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"14",28.235457,-1.03870422600965,1.21352017917323,1.57359562565873,0.954040486400532,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"15",28.237125,-1.03870422600965,1.30627365704332,1.5366229308794,0.795069699017748,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"16",28.238793,-1.03870422600965,1.30627365704332,1.48394367926199,0.662962274682448,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"17",28.240459,-1.03870422600965,1.30627365704332,1.42887161809126,0.564074860657288,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"18",28.242125,-1.03870422600965,1.30627365704332,1.37800349951776,0.508746783383067,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"19",28.243792,-1.03870422600965,1.34608399506539,1.31990246852722,0.481021131183087,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"20",28.245459,-1.03870422600965,1.41685792932685,1.23578152723465,0.450218615332869,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"21",28.247123,-1.03870422600965,1.41685792932685,1.11415966554302,0.402457076107854,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"22",28.248791,-1.03870422600965,1.41685792932685,0.966756055564978,0.340842381552077,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"23",28.250458,-0.608207231380175,1.41685792932685,0.82217415334184,0.291402291185599,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"24",28.252124,-0.493771321415377,1.41685792932685,0.70895983255553,0.264719968578456,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"25",28.253792,-0.493771321415377,1.41685792932685,0.629648524537416,0.250521463114331,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"26",28.255459,-0.493771321415377,1.41685792932685,0.575685418700676,0.248630424913373,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"27",28.257126,-0.493771321415377,1.41685792932685,0.539609941431555,0.239276639283855,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"28",28.258793,-0.493771321415377,1.41685792932685,0.516077261980689,0.229814169086318,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"29",28.260459,-0.493771321415377,1.12924711735901,0.503728126806137,0.205911665330066,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"30",28.262125,-0.493771321415377,-5.7734123698691,0.502619860050436,0.185740527690764,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"31",28.263792,-0.493771321415377,-5.7734123698691,0.513373731474586,0.181233903013265,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"32",28.265458,-0.493771321415377,-5.7734123698691,0.528320786460208,0.175778132855105,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"33",28.267123,-0.434052811209348,-5.7734123698691,0.534138240132494,0.158765985776531,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"34",28.268792,-0.41817827052167,-5.7734123698691,0.460417068879102,0.144301785820215,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"35",28.270458,-0.41817827052167,0.150558653397924,0.330126436893863,0.13612658759944,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"36",28.272125,-0.41817827052167,1.27893408640117,0.194627226588141,0.133368515871066,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"37",28.273792,-0.41817827052167,1.27893408640117,0.0432914042200519,0.125753623975719,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"38",28.27546,-0.41817827052167,1.27893408640117,-0.11226290696162,0.100592814095877,"Study1_G1_T3_SelfPaced.csv","1","1","3"
"39",28.277126,-0.41817827052167,1.27893408640117,-0.223835063208838,0.141468834718551,"Study1_G1_T3_SelfPaced.csv","1","1","3"
