"","time","HR1","HR2","RESP1","RESP2","name","study","group","condition"
"1",7.8387917,1.87726025748126,-0.334966031161981,1.30560589131777,-1.15451497742219,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"2",7.8404583,1.87726025748126,-0.334966031161981,1.57382934676117,-1.11820637982656,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"3",7.842125,1.87726025748126,-0.334966031161981,1.84274363688589,-1.09276629548542,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"4",7.8437917,1.87726025748126,-0.334966031161981,2.11728319909621,-1.08407955919701,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"5",7.8454583,1.87726025748126,-0.334966031161981,2.3901290623319,-1.0840798445085,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"6",7.847125,1.87726025748126,-0.334966031161981,2.65153144962196,-1.08401350958702,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"7",7.8487917,1.87726025748126,-0.334966031161981,2.80112303921966,-1.08197296180863,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"8",7.8504583,1.29343924452067,-0.334966031161981,2.7479555461645,-1.07714377952437,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"9",7.852125,1.13824631702482,-0.334966031161981,2.57647337068608,-1.08216840017946,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"10",7.8537917,1.13824631702482,-0.334966031161981,2.37092338762587,-1.10931279270771,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"11",7.8554583,1.13824631702482,-1.861028467731,2.19466531043473,-1.14935668833391,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"12",7.857125,1.13824631702482,-1.75746212356033,2.04885829831033,-1.18620381136741,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"13",7.8587917,1.13824631702482,-1.75746212356033,1.91046347399199,-1.21488560486096,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"14",7.8604583,1.13824631702482,-1.75746212356033,1.7774239069065,-1.24178077780246,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"15",7.862125,1.13824631702482,-1.75746212356033,1.63883794344344,-1.26486789828337,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"16",7.8637917,1.13824631702482,-1.75746212356033,1.5114917683732,-1.28871137952498,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"17",7.8654583,1.13824631702482,-1.75746212356033,1.42538952176354,-1.30701896192093,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"18",7.867125,0.738837498786844,-1.75746212356033,1.36806391201557,-1.31408798205953,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"19",7.8687917,0.632665534445105,-1.75746212356033,1.32140310467525,-1.30929660354773,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"20",7.8704583,0.632665534445105,-1.75746212356033,1.25170924612086,-1.29505513785532,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"21",7.872125,0.632665534445105,0.304897530976526,1.17551766500026,-1.2794431784194,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"22",7.8737917,0.632665534445105,-0.299467312320959,1.15414839825223,-1.26169894356098,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"23",7.8754583,0.632665534445105,-0.299467312320959,1.19949980161581,-1.25614307291101,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"24",7.877125,0.632665534445105,-0.299467312320959,1.25762100284481,-1.27475950499518,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"25",7.8787917,0.632665534445105,-0.299467312320959,1.31148706129699,-1.30087977192911,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"26",7.8804583,0.632665534445105,-0.299467312320959,1.34682080158462,-1.31972744897615,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"27",7.882125,0.632665534445105,-0.299467312320959,1.35133363488481,-1.32800476327603,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"28",7.8837917,0.170394739293572,-0.299467312320959,1.3360812689252,-1.33012762341936,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"29",7.8854583,0.0475126291899995,-0.302351744765348,1.3307864009063,-1.3203281723189,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"30",7.887125,0.0475126291899995,-0.302471929450531,1.34528194100273,-1.3054735722339,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"31",7.8887917,0.0475126291899995,-0.302471929450531,1.38746800842458,-1.29232969984454,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"32",7.8904583,0.0475126291899995,-0.302471929450531,1.43955902732825,-1.28423484224269,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"33",7.892125,0.0475126291899995,-0.302471929450531,1.46534376517437,-1.27692316468162,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"34",7.8937917,0.0475126291899995,-0.302471929450531,1.42325225897066,-1.26820361757183,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"35",7.8954583,0.0475126291899995,-0.302471929450531,1.31988060183962,-1.25709173361614,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"36",7.897125,0.0475126291899995,-0.342437065086643,1.16564531697162,-1.24651751916387,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"37",7.8987917,0.0475126291899995,-0.357979062278465,1.02166768348436,-1.23749468593993,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"38",7.9004583,-0.0218068260911301,-0.357979062278465,0.924662326752614,-1.24661267054588,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"39",7.902125,-0.0402335167354803,-0.357979062278465,0.860187149453697,-1.27567763737086,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"40",7.9037917,-0.0402335167354803,-0.357979062278465,0.82330480116003,-1.30716304422352,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"41",7.9054583,-0.0402335167354803,-0.357979062278465,0.79778290764773,-1.32944287584272,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"42",7.907125,-0.0402335167354803,-0.357979062278465,0.882552558133551,-1.34134250482302,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"43",7.9087917,-0.0402335167354803,-0.371912135458968,1.1147373216489,-1.32918295707508,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"44",7.9104583,-0.0402335167354803,-0.416033533863893,1.42572451944391,-1.26476318896644,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"45",7.912125,-0.0402335167354803,-0.416033533863893,1.64950924413386,-1.16628264983825,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"46",7.9137917,-0.0402335167354803,-0.416033533863893,1.74405276005265,-1.08815509117973,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"47",7.9154583,-0.0402335167354803,-0.416033533863893,1.7575379292188,-1.05395765595634,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"48",7.917125,0.154790204938722,-0.416033533863893,1.72131560478301,-1.0561558383331,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"49",7.9187917,0.206631953738193,-0.416033533863893,1.64942790355996,-1.08862100484334,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"50",7.9204583,0.206631953738193,-0.416033533863893,1.54926292489375,-1.13624362958549,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"51",7.922125,0.206631953738193,-0.447668573537975,1.46351685140311,-1.18509352170303,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"52",7.9237917,0.206631953738193,-0.463250010989388,1.41616453714532,-1.23172454636077,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"53",7.9254583,0.206631953738193,-0.463250010989388,1.39800138866532,-1.28939170477352,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"54",7.927125,0.206631953738193,-0.463250010989388,1.39007325961575,-1.35950015603084,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"55",7.9287917,0.206631953738193,-0.463250010989388,1.35478030165443,-1.41676160150443,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"56",7.9304583,0.206631953738193,-0.463250010989388,1.29579998262841,-1.45186761116858,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"57",7.932125,0.206631953738193,-0.463250010989388,1.2674918943618,-1.47032241429352,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"58",7.9337917,0.370293592974779,-0.45919054709336,1.27784108189801,-1.47295655262741,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"59",7.9354583,0.41379858568324,-0.432023365635325,1.29116076893242,-1.46737172286118,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"60",7.937125,0.41379858568324,-0.432023365635325,1.30397807148564,-1.47010971457752,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"61",7.9387917,0.41379858568324,-0.432023365635325,1.29194235549371,-1.48973101373041,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"62",7.9404583,0.41379858568324,-0.432023365635325,1.22010641645405,-1.51985733929919,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"63",7.942125,0.41379858568324,-0.432023365635325,1.12549399633009,-1.5477943271474,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"64",7.9437917,0.41379858568324,-0.432023365635325,1.05891640047863,-1.57209830113429,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"65",7.9454583,0.41379858568324,-0.432023365635325,1.09240328398928,-1.59442092947703,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"66",7.947125,0.41379858568324,-0.454626834383775,1.20043477005817,-1.58726660120284,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"67",7.9487917,0.41379858568324,-0.48853203750645,1.31654362160147,-1.53286140905832,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"68",7.9504583,0.183514669630027,-0.48853203750645,1.42407630844862,-1.46451033392529,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"69",7.952125,0.12229995776778,-0.48853203750645,1.47372374895468,-1.428661087829,"Study2_G8_T1_TurnTaking.csv","2","8","1"
"70",7.9537917,0.12229995776778,-0.48853203750645,1.46160870909731,-1.42694137282141,"Study2_G8_T1_TurnTaking.csv","2","8","1"
