"","time","HR1","HR2","RESP1","RESP2","name","study","group","condition"
"1",7.4532083,-0.672262892873559,-0.185952132082013,-0.544689169091678,-2.91686772451397,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"2",7.454875,-0.672262892873559,-0.185952132082013,-0.607176836275689,-2.85843405538498,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"3",7.4565417,-0.672262892873559,-0.933246520284236,-0.651546390023236,-2.78074744683013,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"4",7.4582083,-0.672262892873559,-1.80029871952055,-0.661409065945849,-2.70548760866846,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"5",7.459875,-0.672262892873559,-1.7785995430207,-0.647373383806466,-2.6190403926526,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"6",7.4615417,-0.672262892873559,-1.7785995430207,-0.631708978044816,-2.36476265037001,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"7",7.4632083,-0.672262892873559,-1.7785995430207,-0.613204792774599,-1.8242542401826,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"8",7.464875,-0.672262892873559,0.0306244180354038,-0.594702653715192,-1.08482436964257,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"9",7.4665417,-0.50151073941114,1.13950361997302,-0.579113416109482,-0.329472058017943,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"10",7.4682083,-0.284189816822606,1.13950361997302,-0.571585406538665,0.242857000293133,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"11",7.469875,-0.284189816822606,1.13950361997302,-0.57290659671269,0.522352623042931,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"12",7.4715417,-0.284189816822606,1.13950361997302,-0.574462800216537,0.553514576345593,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"13",7.4732083,-0.284189816822606,1.13950361997302,-0.574451846970435,0.460751362212112,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"14",7.474875,-0.284189816822606,1.13950361997302,-0.573718761856337,0.333557627884392,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"15",7.4765417,-0.284189816822606,1.13950361997302,-0.573022207623468,0.21845163351929,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"16",7.4782083,-0.284189816822606,1.13950361997302,-0.580601131733857,0.127435626752102,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"17",7.479875,-0.284189816822606,0.68830183395521,-0.589262200449501,0.0377629265922956,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"18",7.4815417,-0.284189816822606,-1.00907631344512,-0.596056342531498,-0.0608174682215505,"Study2_G6_T1_TurnTaking.csv","2","6","1"
"19",7.4832083,-0.123077986011546,-1.00907631344512,-0.596787140704102,-0.152358545975335,"Study2_G6_T1_TurnTaking.csv","2","6","1"
